Grm7	Mchr1
Ptger4	P2RY11
Pik3cg	Rln3
Rps21	Eif2s3x
Usp48	Traf2
Ssr2	Rpl27rt
Polr2i	Kdm6a
Srsf1	Ctnnbl1
Col1a1	COL24A1
NOP10	Utp4
Cdk7	Pold1
Cxcl9	Cxcr1
Grm7	Cxcr1
Gm43218	Plcg1
Rpa3	Dmc1
Nmur1	Oxgr1
Polr2d	Hnrnpd
LONRF1	Mib2
Mrpl24	Mrps34
Lipk	Lipk
DUX4L1	DUX4L1
Cxcl5	TAS2R43
Alyreffm14	Cstf3
Rprd1b	Taf13
Fau	EEFSEC
Ndel1	CENPP
Psme2	Psma2
Prkcq	IGLV2-23
Il2ra	Gfra2
Fbxw18	Asb1
Trappc6b	SERPINA1
Gnai3	Sstr2
Stom	Stom
Trav7n-6	Trav7d-5
Nup107	Nup214
Galr3	Ccl21a
Dync1h1	Tmed10
Ccl28	C5ar1
Mrpl40	Mrpl15
Htr7	Gpr15
Snord116l14	Gm26032
POLR2A	Cul4a
Fbxw2	Cops8
Zfp986	Zfp986
Anxa1	Grm2
ZNF184	ZNF184
Eif4a3l2	Rpl35a
Tas2r129	Ccl27al
Ighv1-62-3	Igkv8-27
Cavin1	Polr1e
Haus1	Tubb4b
Cxcr3	Cxcr5
F2rl3	F2rl1
Ighv1-23	Lat2
Hsp90b1	Msln
Sh3kbp1	Scarb2
Stag1	Nup85
Galr1	Gng2
RPS12	Eif3j2
Smad2	Pbx1
Dtx3	Dtx3
Kif3b	Kdelr3
Hrh1	Uts2b
Hcar2	Bdkrb1
Mc5r	Adrb2
Eif4a3	Sf3b4
TAS2R10	MCHR2
Tas2r140	Ccr1
Magoh	Papola
Ighv1-11	Ighv8-4
Anxa1	Gnb1
Neil1	Ogg1
Csf2ra	Pdgfa
Chst1	OGN
Gnb1	Grpr
Ighv1-16	Nckap1
Rpl35rt	Eif4b
Mapk9	Ikbkg
Ackr3	Grm6
SCT	Rxfp2
Fbxw21	Fbxo7
Krtap4-22	Krtap4-9
Zfp820	Zfp534
Nup107	Rae1
Dmd	Myh3
Lcp2	Klri2
Mc5r	Mc2r
Kxd1	Ikbkb
Lig1	Rfc3
Mir541	Mir541
GTF2H1	Ercc6
Med12	Med4
Vcp	H2-M11
Ambp	Igkv6-15
Rps15	Smg9
Chrm4	Drd4
Ccl28	CCL16
Ass1	NMRAL1
Pramel46	Pramel27
Sorbs3	Pxn
Grin1	Fgf7
Krtap29-1	Gm10153
Defa34	Defa42
Adcy7	Drd1
C1qc	IGLV3-25
Trafd1	Trafd1
Etf1	Kxd1
Kbtbd8	Fbxl7
Sptbn1	Kitl
Hnrnpa3	Rbm5
Med31	Med17
Gm2030	REC8
Arhgap8	Akap13
Mlst8	Eif4e
Apobec1	Nudt21
Oxtr	Gcg
Srp14	Srp72
Imp3	Rps6
Ighv1-69	IGHV3-11
Btrc	Gli3
LTB4R	Grm2
RPS3A	Smg9
IGHV1-2	IGLV3-25
Nup93	Alkbh8
Adra2c	FPR3
SERPINA1	Mgat4a
Haus2	Rab8a
Rasgef1a	Gfra1
Gosr2	Dynll2
Or3a1b	Gnb1
Mepe	C3
Epha5	Efnb3
Ighv1-47	Arpc3
Sptan1	Camk2a
Adcy7	Ptgdr2
Necap1	Ldlrap1
Itpr2	Btk
Ppargc1a	Med28
LIPE-AS1	LIPE-AS1
Ighv1-81	Igkv8-16
Atp6v0c	Atp6v1f
Zfp990	Zfp534
Ncbp2	Rplp0
Obscn	Arhgap8
RPL18	Rps4x
Ntpcr	Ntpcr
Sycp1	Gm20814
Avp	Ubb
Htr2a	Kng1
Alyreffm12	Thoc1
Rps27a	Adrb2
RPL18A	Rps8
LTB4R	Gnb1
Nup88	Sumo3
Alyreffm2	Cdc40
Hnrnpa1	HNRNPR
Pnoc	Grm6
IGLV6-57	Pik3ca
Zfp560	Zfp560
Nup85	Magoh
CNOT3	Lsm2
Lig1	Polr2a
Hrh4	Rxfp4
3830403N18Rik	Spo11
Stat1	Ifna2
TRNS1	TRNS1
Cul3	Tdpoz2
Arhgap5	Fgd3
PMF1-BGLAP	Ckap5
Ighv1-62-3	Arpc4
Rac1	Fgd2
Tas2r118	Tas2r139
Hnrnpa3	Sf3a1
ATP5H	ND6
Med13l	Fabp4
BPY2B	BPY2B
Chst2	Slc35b2
Plcb2	GPR132
Krtap5-26	Krtap10-34
Erbb2	Erbb3
Il2ra	Kitl
Ywhab	Lamtor2
Hnrnpd	Xab2
Fbxl16	Fbxo44
Ap1g1	HLA-DRB3
Met	Sptan1
Anxa1	Oprd1
Ap2a1	Fcho2
Taldo1	Tkt
Zfp830	Polk
TWISTNB	Taf1a
Ackr3	PF4
Epdr1	Epdr1
PRAMEF14	Pramel60
TINF2	Gm20896
Syk	IGHV3-48
Cpsf4	Bcas2
Klhl42	Fbxl5
Pianp	Clec4g
Tas2r137	Cnr1
Galr3	Hcar1
Synj2	Arpc2
Ccl5	MCHR2
Ighv1-23	Igkv6-20
Met	Stat3
ATP5J	ND3
Cdc40	Hnrnpk
Fbxw10	Lmo7
Icos	Nrg1
C1R	Ighv1-62-2
Rpa2	Orc1
ATP5J	ATP5E
TAS2R13	Sucnr1
Nup98	Alyreffm9
HBHR	HBHR
Skp2	Asb6
Sec24c	Ppp6r1
Ighv1-67	Lyn
Cops2	Ston2
Npffr2	Grm4
Drd1	Adcyap1r1
Ncbp2	Snapc5
C5ar2	Hc
F2	Tacr2
Eif4a3l1	Cnot3
Rbx1	Isy1
Fpr-rs4	Drd3
Atp6v0b	ATP6V1G2
Cdc73	Gli1
Dync1li2	Golgb1
Cdc5lrt6	Gtf2f2
Ntrk1	Sos1
UBA6-AS1	UBA6-AS1
Tuba4a	Odf2
Kdm6a	Kmt2d
Alyreffm11	Cwc22rt6
Kif2b	Kifc5b
Ilk	Itgb1
RPS12	EEF1B2
Syt1	Gad2
Pla2g6	Selenoi
Polr2d	Cwc22rt4
CXCL2	Sstr4
Lrrc41	Fbxo40
Sh3kbp1	Ighv14-3
Cckbr	Nmur1
Ssxb16	Ssxb15
Sdhc	Suclg1
Sh3kbp1	IGHV3-30
Sec11a	Rps6
Cdk9	Ell
Wsb1	Kctd7
Mrpl9	Mrps18a
Adcy5	Grm6
Clint1	Ftl1-ps1
Gins2	Gins4
Fbxw28	Cops7b
PRPF8	Wbp4
SKIV2L	Dcps
Cdk1	Kxd1
Arrb1	F2rl3
APOB	Ckap4
Akap9	D630045J12Rik
Cops4	Fbxw9
Gcfc2	Ppie
Ddx39a	Thoc5
Haus6	Rpgrip1l
Gnai2	Sstr1
Polr2g	Hnrnpd
Fbxw27	Fbxl3
Tac2	Nmur2
GNRH2	Npsr1
Tas2r113	Ccl27b
Ighv8-11	Igkv8-28
Gm21858	Hspa2
RPS4Y1	RPS24
Fanca	Mus81
Pnoc	PF4
Use1	Kif11
HIST1H4I	Kat2b
Kxd1	Rfc4
Taf1	Polr2d
Alyreffm12	Dhx15
Ccl6	Gpr17
H19	H19
Rnf7	Asb6
Cdc5lrt8	Cpsf2
Tas2r104	Ccl9
IGHG2	IGLV3-27
Ap1s1	Pum1
Nup160	Nek6
Fgg	Nucb1
B3gnt7	Galnt15
RPLP1	Rpl35a
Ackr3	Grm8
Sos1	Pik3r2
Adra2c	Pmch
Rps26	RPS3
Cdc5lrt10	Prpf8
Gpatch2l	Gpatch2l
Pik3r2	IGHG2
Vmn1r81	Vmn1r83
Galr1	P2ry4
Ogdh	Dlst
C1rb	C1qb
TTC5	Chek2
Rps8	Srpra
Pik3r2	Igkv6-14
Ighv1-53	IGHG1
Pcf11	Alyreffm9
Ighv1-78	C4A-2
Hrh1	Prokr2
TAS2R50	CXCL2
CXCL2	Ccr8
B4galnt2	Umod
Pramel24	Pramel32
Fus	Lsm5
Polr2a	Cops3
DLC1	Rhot1
Sp1	Ints6
Ighv15-2	IGHA1
Arhgap9	Arhgef3
Npffr1	MLN
Syt11	Syt11
Tas2r113	Adra2b
Ighv1-76	IGKV3-11
NLGN4Y	Dbnl
Insl5	Plcb3
IGLV6-57	Igkv6-15
Zwint	Ercc6l
Gckr	Nup35
Cxcr6	Agtr1b
Klhl21	Fbxl3
Tas2r108	S1pr3
Ugt1a2	Ugt1a1
IGLV7-43	Ighv1-19
Pds5a	Cenpk
Kbtbd7	Fbxw8
Ighv1-61	Igkv8-28
Sstr5	Sucnr1
Fem1c	Skp2
Rab1b	Trappc10
Rrp7a	Utp6
Polr2g	Snw1
Ighv1-36	C1qc
Mcu	Phb2
St3gal6	Prelp
Dsg3	Dsc2
Gm25597	Gm24153
RPP14	Rps29
Emc4	Emc4
Gpc2	Apoc2
Rapgef4	Rap1gap2
Trim12c	Trim30c
Snord116l6	Gm23862
Syk	Igkv8-21
Srgap3	Rhot1
C3ar1	Gper1
RPL36A	RPS18
Pik3cb	Arpc5
Mrpl2	Mrps28
IGKV1-16	Actr2
Vmn1r75	Vmn1r72
Sf1	PQBP1
Ranbp1	Nup85
Uba52rt	Anapc15-ps
IGKV1-17	Ighv1-77
Gtf2h2	GTF2H1
Ccr4	Agtr1b
Gm22131	Gm24153
Zc3h8	Rprd1a
ATP5O	Ndufa6
Adcy7	Htr1a
Rpl12	Spcs1
Sh2b2	Sos1
GTF2H2	Lig3
Ccnt2	Ice1
Gpc6	Dcn
Igkv2-109	Cd3g
Abi1	Wipf2
Ccl20	S1pr4
Rps20	RPS18
Cct2	Tuba4a
Tac1	Hcrt
Gar1	RPS2
Snord116l12	Gm25597
Rplp2	Srp54b
TRNE	TRNE
DLC1	Abr
DYNC1I2	B9d1
Fpr-rs6	Tac1
Rrp7a	Wdr75
PRAMEF6	Pramel36
Tmem132a	Apol10a
Gm23047	Gm22812
Fem1a	Cops7b
ATP5B	CYTB
PTPRC	Sema4d
Pramel34	Pramel43
Adcy3	Tshr
Cxcl9	Tas2r138
Nop58	Utp14a
Sfi1	Ppp2r1a
Cpsf2	Zc3h11a
Cblb	Dapp1
Igkv17-127	IGHV4-39
Ifitm2	Cd81
Dync1i2	Plk1
Eif4a3l1	Thoc2l
Apol11a	Pdia6
Csf1	Amelx
Pramel16	Pramel14
Plcb3	Tbxa2r
Lats2	Lats1
Rac1	Actg1
Ppy	Htr5a
Pramel53	PRAMEF5
Gm22776	Snord116l10
Gm25939	Gm22973
Rasl2-9	Nup54
Pik3ca	Pi4k2b
Pla2g2e	Mtm1
Prpf19	Sympk
HHAT	P4hb
Rpl30	Rps8
Hnrnpd	Nup54
Ighv1-77	Blnk
Ccl20	Gabbr1
Malt1	Pdpk1
PSMB9	Psmb11
Gab2	Ighv14-4
Cdc5lrt6	Srrm1
Gprc6a	Grm6
Tas2r108	Rln3
Thbs1	Spon1
Ppihl	Lsm6
Uba3	Fbxo41
Fbxl16	Hectd2
Rps6ka2	Mapk1
USP17L9P	USP17L9P
Gm28891	Dido1
Pfdn5	Pfdn2
Srgap3	Abr
Aurkb	Kif2a
App	Grm6
CCL23	AI182371
Hgs	Spry2
Itpr2	IGKV2D-28
Ccl20	CXCL11
Grin1	Spta1
Arcn1	Kdelr2
Sec13	Ankrd28
Ccl21b	Ccl6
NAP1L4	Nap1l4
FCER1A	Ighv1-63
Cdkn1c	CDKN1C
Prpf40a	Sf3b5
Drd1	Ucn
Bmp1	Col2a1
Ptpn11	Prl3b1
Iglc3	Ighv1-62-2
Vamp4	Cog7
Ccdc65	Ccdc65
Plk1	Nup133
Adm2	Pth2
Ccr1	Gabbr2
Rps27a	RPL21
Mad2l1	Cenpc1
Igkv18-36	Ighv6-4
Alyreffm10	IGF2BP2
Pip4k2a	Fgfr3
Eif4a3l2	Uba52rt
PABPC1	Rpl22
Uba3	Fbxl22
Fbxo11	Asb4
Gtf2f2	Ercc3
CXCL1	Ccr5
Ighv1-42	Plcg1
Pik3cg	Pip4k2b
Rps14	Eif2s2
Rpl29	Casc3
HTR1E	Grm4
RPS10	Rps26
Obscn	Myo9b
Cux1	Gosr1
Cenpa	Cdc20
Btc	Lat
OPRL1	Gpr17
Ppp2r1a	Haus1
CPSF1	Sf3b4
Gal	Kng1
Tomm20	Chchd10
Lrrc41	Fbxl4
AKR1B1P3	AKR1B1P3
Tas2r139	CXCL5
COL11A2	Col26a1
Gria3	Gria1
Obscn	Arhgap36
IGKV1-17	Dock1
Srp54c	Rpl27rt
CXCL3	Cxcr2
Ldlrap1	Arrb1
MED16	Med28
Pramel20	PRAMEF12
Ash2l	Rara
PRAMEF6	Pramel12
Mtnr1a	Adora1
Arrb2	Grk5
Aoc1l3	Aoc1l3
TRBV27	TRBV27
Ncbp2	Rpl26
Igkv6-15	IGLV3-25
H2AFX	Rnf4
Timm44	PAM16
ND3	Ndufv2
Itk	Btk
Lgals1	Csf1
Nhlrc3	Nhlrc3
Rln3	S1pr4
Syt2	Arrb1
Dusp16	DUSP16
Ints10	Ncbp1
Ube2i	Gm35134
Prpf40a	Sympk
FAM120B	Med16
ATP5F1	ND6
DGCR5	DGCR5
Cops4	Rad23b
Chchd1	Gfm1
Sf3a1	Isy1
Cpsf1	Cwc22rt7
Dlg4	Rhob
Rplp2-ps1	RPS3
Prkcd	Nras
Brd2	Hdac4
Cpsf2	Lsm7
Sumo3	Nup50
Ptk2	Ptpra
Anapc7	Anapc15-ps
Brca1	Gm14632
Actr2	Ighv1-23
Cdc5lrt4	U2surp
PABPC1	CNOT10
Clasp1	Xpo1
Ighv1-58	C1qb
Gm55387	Gm55387
Muc16	Muc13
GCGR	Pth2r
Idua	Agrn
Nap1l2	Nap1l2
Lhcgr	Mc5r
Ighv8-5	Plcg1
Srp14	Rpl26
Rasgrp3	Fgf7
Polr2b	Ccnt2
Gnb1	OR2A5
Muc5b	MUC12
Lmo7	Neurl2
Cog1	BET1L
Gtf2f1	Ak6
Lekr1	Lekr1
Ighv8-4	Ptpn6
ZNF582-AS1	ZNF582-AS1
Cd3g	Slc2a8
Haus1	Dctn3
Rnf8	HIST1H4I
Zw10	Rad21
Cd300ld4	Cd300ld4
Ins1	RPL10
App	PF4
Hdac2	Ep300
Lmna	Smc1a
Gm25471	Snord116l3
Dclre1c	Rad50
Rab8a	Mapre1
MZT2B	Cep57
Hsp90aa1	Ajuba
Cpsf4	Polr2g
Fgfr4	Ubb
Msln	Prkcsh
Tas2r123	App
Ighv1-78	Vav2
Alyreffm12	Igf2bp3
ATP5A1	NDUFA11
Magoh	Rpl26
Ninl	Cep250
RPL14	Rplp2-ps1
Rpl38	Srprb
Defa39	AY761185
Tfrc	Lrp2
RNF5	Sel1l
Nav3	Nav3
F2r	Tbxa2r
Ndufa9	4933405O20Rik
GTF2H4	Gtf2e1
Supt4a	Ccnh
Arhgef12	Drd4
Ndufa12	Ndufb11
EIF4A3	Ccar1
Lmna	Gm21117
Dnajc8	Hnrnpul1
Rpa2	HSF1
Ar	Pdpk1
Tas2r140	TAS2R41
Eif3d	Rpsa
Ednrb	Gpr65
IGHV4-34	Igkv6-32
Agt	CXCL3
Lipe	Fabp12
Snrpn	HSPA8
Gna14	GPR132
Qrfpr	Cckar
Cdc7	Orc1
Ndufa1	ND6
Birc5	Dsn1
CACD	CACD
Cdc5lrt5	Prpf4
Ddx5	Cwc22rt2
Igkv6-17	IGHV3-48
Rpl38	Magoh
C4b	Igkv8-27
Alyreffm3	PRPF31
Crnkl1	Alyreffm17
Tinf2	Gm35134
TAS2R7	Hc
Srsf5	Prpf8
Nup93	Nup62
RPS24	Rpl3
Ocrl	Stam
OOSP2	OOSP2
Nup205	Thoc3
Defa17	Cd4
Alyreffm11	Rbm22
Smg1	RPS3
CSF2RA	Jak2
Etfa	Uqcrq
Ehmt2	Mta3
Car13	Dlst
Srrm1	Ppihl
IGHV3-53	Igkv18-36
Cxcl10	Grm7
Ncbp1	Hnrnpd
Ykt6	Copz1
Gm24208	Snord118
Polr2h	Ercc2
Polr2k	Cul4b
Or11h4b	Gngt1
Kiss1	Agtr1a
Ptk2	Pak2
Kif2c	Cenpm
Mapk12	Cdc42
Fpr-rs4	CXCL1
Nmu	Insl5
Cul1	Tes3-ps
Eps8l2	Eps8l2
Sec22b	Trappc2
Ighv1-39	Ighv8-12
Cyfip1	Ighv1-37
Pramel15	Pramel36
Ppp4r3c1	Ppp4r3c2
Fpr-rs3	Cxcl10
Bckdha	Dbt
Gm54491	Gm56348
Krt79	Krt28
Phf11b	Phf11d
Pcbp1	Phf5a
Ighv1-81	Fcnb
Cyfip1	Ighv8-11
Fbxl14	Klhl41
Nup88	Ccnb2
Sos1	IGLV3-27
Sar1b	Cnih3
Ppie	Cstf3
Alyreffm14	Rbm8a2
Igkv18-36	IGKV3-11
Gm25944	Gm23619
Ddb2	Polk
Pou2f2	Rprd2
Cdk4	Nrg2
Tas2r105	OXER1
Serpina1c	Sec16a
Ints11	Taf13
CCL5	RXFP3
Supt5	Ell
Incenp	Sgo2a
Fzd4	Arpc4
Ighv1-43	Igkv8-34
GTF2H4	Ccnk
Ap2a1	Cd3g
Fgf10	Pip5k1c
UTS2R	Tac2
Casp14	Cdsn
Ighv8-9	IGHM
Ccnt2	Ell
Ybx1	Hnrnpl
Pip4k2c	Hgf
Ccl27al	S1pr2
Tas2r114	Tas2r135
PSMB9	Psmf1
Nms	Pik3ca
TTC26	Dynlrb1
Qrfp	Ghrl
CETN2	Sdccag8
Cdk7	Anapc11
Ddx42	Polr2k
Pcna	Uba7
IGLV1-51	IGHV3-53
Gm25944	Gm25944
Gnat3	Sstr4
Uba6	Uchl4
Arap2	Itsn1
LINC01234	LINC01234
Prame62	Pramel16
Clec4n	Clec4e
CCL25	Insl5
Gspt2	Rbm8a
Wasf2	Igkv6-14
Hrh3	PF4
Rac2	Arhgef17
Vat1l	Vat1l
Grm6	Kng2
RPL14	Spcs3
IGLV2-23	IGHA2
Rplp2	Eif3j2
Cxcl9	Cxcr3
Fbxo6	Keap1
Ffar2	PROKR1
Notum	Sparcl1
IGHV1-46	IGHE
Xrcc1	Uba52rt
Polr2k	Gpkow
Cdc5l	HNRNPH1
Vmn1r83	Vmn1r82
Snrpb	POLR2A
Ifna15	Jak1
Elavl1	Snrpb2
Kxd1	Josd2
NDE1	Cep83
Ighv6-7	Fcgr4
Fbxl8	Klhl9
Imp3	Emg1
Clca1	Clca4b
Nedd8	Dcaf11
Tulp4	Fbxw13
PFDN6	Tuba4a
Rhoc	Fgd2
Dcaf13	TBL3
TCEB3C	Polr2a
NMB	Agt
MRD4	MRD4
Snrpn	Ddx5
Ssrp1	Csnk2a1
Tas2r130	Tas2r135
Eif4a1	Gm49336
Lat2	Igkv8-19
Ing3	Actl6a
Dlg4	Irs1
KRT13	KRT12
Krt10	Krt82
Pramel15	Pramel12
Rpia	Prps1
Eif4h	Eif4b
Ighv8-8	IGHA1
PRAMEF27	Pramel4
Fbxw20	Rbck1
Ap1b1	Bloc1s4
Stam	Vamp3
Gm54491	Gm55091
Pcdhb12	Pcdhb4
Gosr2	Mcfd2
Gtf2h4	Taf9b
Cenpa	HIST1H4I
Pramel33	Pramel19
Ighv1-80	Dapp1
PFBI	PFBI
Ccl9	Agt
Fpr-rs7	Casr
S1pr2	MCHR2
RLN3	Grm3
Gnat3	Ccr8
Tas2r123	CCL25
Hsd17b3	Hsd3b1
Rps6ka5	Rps6ka6
Top3a	Spidr
Adcy2	Cxcl12
Nop14	RPS9
Ambn	Fstl1
Apol10a	Fgg
Polr2l	Alyreffm3
Qrfpr	Npffr1
Hmg20b	Hdac2
Cdc42	Myo9b
Ret	Pdgfb
Arap1	ARHGEF4
CBY3	CBY3
Timmdc1	Ndufaf7
Sf3b4	Cwc22rt7
Cstf2	Hnrnpf
Fcgr3	Arpc2
Snrpg	Upf3b
Ereg	Irs2
CETN2	Cops3
Hnrnpa2b1	SKIV2L2
Ccnb1	Nup214
Chchd1	Mrpl39
Fcer1a	Ighv14-2
Snord116l1	Snord116l3
Cetn2	B9d1
Ska1	Hdac8
Eif3b	Rpl9-ps6
Mtnr1b	Drd2
Akap9	Ywhag
Cxcl10	Cxcr2
Cux1	Fgf20
Spsb2	Fbxw26
Ncbp2	Rps7
Gpbar1	Pik3r6
Apol7b	Apol7b
Pnoc	P2ry13
Arhgap1	Arhgef18
Rpl24	Rpl34
Polr2l	NUPL2
Ighv1-78	Nckap1
Spsb3	Asb7
Ednrb	Opn4
IGKV1-5	Ighv1-58
Tas2r113	Npy5r
Gm25615	Gm23446
Gna13	Pnoc
Sharpin	Tradd
Htr2c	MLN
Avpr2	Ptger4
Mrpl47	Mrps24
Skp1	Cd4
Ndufa11	ND6
Tctn2	Tctn1
Pi4k2b	Pik3c2b
Alyref	Hnrnpul1
Eif3d	Rps28
Psma8	Adrm1b
Klk1b26	Klk1b27
Gna12	NPW
Col11a1	Col25a1
Tsg101	Stam2
Fem1b	Klhl9
Wnt3a	Dvl2
Arpc5	Fcho1
Col1a2	COL18A1
Kcnj16	Gnb2
HNRNPL	Snw1
Mrps25	Mrps18b
Rplp2	Rpn1
Alyreffm3	Hnrnpu
Pramel42	Pramel33
Thoc1	Tpr
Arhgap12	Rhog
Ncor1	Suz12
Tas2r139	Sstr5
Srp14	Rps7
Gfra1	Sptan1
Folr1	Copb2
Gm28998	Fkbp6
Taf1d	Kat2b
Sptbn4	Kl
Ighv1-11	Btk
Slc18a2	Stxbp1
Galr1	CCL16
Galr2	Ccr4
PSMB9	Psma4
Ube2d1	PEX5
Calca	Sctr
Ighv8-12	IGHV3-23
Fpr-rs7	Uts2b
SAA1	Ccl19
Cpsf7	Pcbp2
Col4a4	Col8a1
Chtop	Upf3b
Rnf114	Herc6
Vav3	Rhob
St3gal2	Fmod
Mvb12a	PDCD6IP
Tyrobp	Lck
C1ra	C1qa
Kalrn	LTB4R2
Gm26246	Gm25155
Dek	Polr1e
Ncbp1	Cwc22rt4
Rac1	HLA-E
Fyn	Cd2ap
Arf4	Kifap3
IGHE	Igkv6-29
Igkv6-20	Fcgr1
Shc3	Jak2
Mad2l2	Poli
Pdcd7	SNU13
Magoh	Rps7
Atp6v0e2	Atp6v1e1
Krt8	KRT31
Xpa	Rpa3
Ppwd1	Cherp
B2m	CD1B
Timp1	Fstl3
Sfi1	NDE1
Dcp1b	Lsm2
Ube2m	Fbxw22
Rae1	Xpo1
Defa39	Defa36
Pik3c2a	Inpp5e
NLGN4X	Cask
SPC25	Zwilch
Ighv1-4	C1qa
Ighv1-62-2	IGKV5-2
Pik3r6	GPR32
TAS2R8	Pyy
Tas2r109	Lpar5
GPR75-ASB3	Cops7a
Kif2b	Cenpf
Ncbp2	Sugp1
PRKACA	Haus4
Pla2g2d	Mtmr14
Mtnr1a	TAS2R43
Dync1i2	Rpgrip1l
IGLV3-21	IGHV3-23
Pramel20	Gm13057
Gm20730	Colec11
Ap2m1	Reps1
Grin2d	Adcy3
Rps27	Spcs1
Rplp2	EEF1B2
IGKV2D-28	Igkv8-30
RPL10	Eif2s3x
Hcrtr1	Grm2
Rps13	Rpl37
Nop56	Tbl3
Adcy5	P2ry13
Fam120b	Ncoa2
Nup93	Nup210
Tmed9	Tmed10
Gbp11	Gbp11
Dynlt1a	Dynlt1b
Pik3r1	Kiss1
H2-M9	Pdia3
MUC7	St6galnac4
Fbxw5	Asb18
Tas2r118	Gpr17
Gm20888	HIST1H4I
Ighv1-12	Igkv8-30
IGHV1-2	Igkv6-23
Snord116l11	Gm25816
Ighv1-43	C2
Zfp984	Zfp988
Calca	Gpr15
Nfkb2	Setd6
Ap1s3	Clvs1
Tpm4	Tpm3-rs7
Ighv1-31	Cd247
Ighv1-39	Grb2
Apoa2	Eva1a
IGKV1D-33	IGKV5-2
Lhcgr	Mc4r
Fgf15	Pip5k1b
Ift81	Dynll2
Elob	Klhl20
Cwc22rt4	Bcas2
Rac1	Ighv1-59
Fus	Cherp
Ajuba	Tubb5
Hgs	Cbl
Apol7a	Aplp2
Serpina1c	Gorasp1
Pdgfra	Fgfr3
Pik3cb	Fgf1
Ighv1-62-1	Ighv6-7
Actr5	Ino80
Actr1a	Sdccag8
Sptbn4	Dctn6
Usp39	Lsm6
Eftud2	Dhx38
RPL14	MAGOHB
CCL23	Lpar6
Arhgap33	Plekhg5
Puf60	Polr2f
Alyreffm9	Cdc40
Klhl20	Gan
Pramel60	Oog1
Ighv6-4	IGLV1-47
Hormad1	Hormad1
Shc1	Akt1
Dnajc8	Ncbp1
Fbxl19	VHL
Nucb1	Tgoln1
FCN3	Gm20730
OR10C1	Gngt1
Serpina10	Aplp2
RPS4Y1	Eif3d
Ttbk2	Cep57
Apol7c	Cdh2
C3	Tas2r120
Wnt8b	Dvl1
Col4a3	Itgb1
Gbp11	Gbp6
PRAMEF4	Pramel23
Uba52rt	Axin1
Ddb1	Nedd8
Semp2l2b	Sae1
IGKV3-11	Ighv13-2
Lpar2	Prok2
Gm16367	Pramel56
Magoh	Sugp1
Ighv15-2	C4A
Actr3	Nckap1
Anxa1	Cxcr6
Reps1	CTTN
Fbxw4	Fbxw28
Fpr2	PROKR1
Hnrnpa3	Ctnnbl1
Crh	Gpr176
Gng2	Ptger2
Nup98	Nup37
IGHD	Igkv6-32
Rps8	Rpl23
Trappc3l	Trappc3l
RPS4Y1	Eif3c
Plcg2	Pip5k1b
IGHV3-53	Igkv6-23
Mtor	Lamtor1
Rplp2	Rps27a
Ccr8	C3
Sh3kbp1	Igkv15-103
GNRH2	Casr
Itgb2	Jam3
Ifna16	Ifna15
Cxcl16	Drd3
Adat3	Polr2f
Efna1	Efnb2
Gabbr1	Kng2
Paip1	Cnot10
Rps7	Utp4
Ighv14-3	Gm20730
Uimc1	Dclre1c
Sec13	Pds5a
Gtf2f1	Snapc4
Vamp8	Wnt5a
Ndufab1	Ndufv2
FBXO17	Fem1b
Sf3a2	Alyreffm4
B4galt1	Adam2
Cherp	Magoh
Or5b21	Gnb1
Adcy1	Ghrh
Serpinb9f	Serpinb9g
Svs3a	Semg1
PAM16	Grpel1
Vcl	Pxn
Eef2	Rps21
IGHV2-70	C1qb
NUPL2	Kpnb1
Lpar6	Cck
Zbtb16	Fbxo27
Ywhab	Tnpo1
Gdpd1	Gdpd5
Nup43	HSPA1A
Cpsf2	Pqbp1
Defa33	Defa31
Ret	Dok4
FCER1A	Ighv1-18
Arf1	Pitpnb
Fbxl18	Unkl
Mug1	Gm7298
Pramel44	Pramel16
Aff3	Aff3
Snrpd3	Snrnp25
Pramel51	Pramel54
Srsf2	Alyref
CFH	Cfd
PRAMEF12	Pramel56
Gnal	Or52r1
Arl1	Vps51
Vav3	IGLV2-23
Gphb5	Ramp2
Gnal	Or52i2
Kbtbd13	Klhl21
RPS9	Spcs2
Prpf38a	Sf3b2
CCL16	TAS2R41
Cdc42	Zwilch
Ube2t	Ercc1
Bicd1	Dctn1
Cul2	Kxd1
Cdc40	Prpf31
Hrh4	Ccr10
Terf2ip	Gm29866
Hrh4	Tas2r107
Syce1	Gm20817
Syce3	Gm20817
TTC30B	Ift20
Msrb2	Txn1
ATP5H	COX2
Krt32	Krt19
Rhot1	Myo9a
Spsb4	Asb7
Alyreffm7	Sf3b5
Fbxo40	Rbck1
Rps21	Bysl
Tas2r116	Fpr-rs4
Igfbp5	Prkcsh
Leo1	Tle4
Oog2	Pramel35
Zfp944	Zfp946
Cstf1	CWC25
PSMB9	Psmb8
Krt1	KRT13
Fshr	Gipr
Imp4	Bms1
Zfp992	Zfp979
Prkacb	Pfkfb1
Ppil1	Snrpg
Btc	Rasgrf1
IGKV2-30	Dapp1
App	P2ry13
Eloc	Rbx1
Ighv1-24	Cd79b
GNRH2	Uts2b
Gna11	Itpr3
Eloc	Ncbp1
Tas2r120	Ccr6
Lpcat2	Pla2g6
Nms	Lpar4
Apob	Ubb
Pramel51	Pramel22
NEDD8	Klhl20
Chchd5	GFER
Rpl35rt	Eif4h
Sphk1	Hras
